id;full-name;html-url;stars;forks;last-commit;domain-files;n-actions-files;n-readme-files;n-intents;intents;n-entities;entities;n-actions;actions;n-slots;slots;n-slots-from-entity;n-slots-from-text;slots-type;n-forms;forms;version;type;config-languages;training-language;response-languages;wide-has-english;has-english;pure-english;created-at;owner-name;owner-type;last-commit-date;actions-files
LetsUpgrade/CHIT-CHAT;LetsUpgrade/CHIT-CHAT;https://github.com/LetsUpgrade/CHIT-CHAT;22;17;f84c2032c4d3316dda0272feede5965e7b4028a8;['domain.yml'];1;0;51;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'out_of_scope', 'thankyou', 'ask_corona', 'ask_fever', 'about_covid-19', 'about_coronavirus', 'about_coronavirus_symptoms', 'coronavirus_spread_air', 'coronavirus_spread_feces', 'coronavirus_spread_no_symptoms', 'coronavirus_spread_animal_source', 'coronavirus_protection_measures', 'coronavirus_worry_covid19', 'coronavirus_coronavirus_about_risk', 'coronavirus_coronavirus_about_antibiotics', 'coronavirus_about_vaccine', 'coronavirus_about_mask', 'coronavirus_about_risk', 'coronavirus_about_antibiotics', 'coronavirus_about_incubation', 'coronavirus_about_avoid', 'corona_in_my_area', 'corona_location_tracker', 'recent_stats', 'search_provider', 'vaccine_updates', 'do_i_have_corona', 'fever_yes_or_no', 'cough_yes_or_no', 'tiredness_yes_or_no', 'covid_contact', 'travel_yes_or_no', 'coronavirus_about_sanitizer', 'coronavirus_precautive_vitamins', 'spread_coronavirus', 'coronavirus_children', 'coronavirus_old_people', 'coronavirus_old_adults_young', 'prepare_for_outbreak', 'coronavirus_test', 'contact_tracing_corona_period', 'funerals_corona', 'coronavirus_cleaning_disinfection', 'community_mitigation_corona', 'corona_from_food_and_water', 'treat_corona_home'];7;['location', 'facility_type', 'fever', 'tiredness', 'cough', 'contact', 'travel'];48;['utter_greet', 'utter_corona', 'utter_covid19', 'utter_symptoms', 'utter_coronavirus_spread_air', 'utter_coronavirus_spread_feces', 'utter_coronavirus_spread_no_symptoms', 'utter_coronavirus_spread_animal_source', 'utter_coronavirus_protection_measures', 'utter_coronavirus_worry_covid19', 'utter_coronavirus_about_risk', 'utter_coronavirus_about_antibiotics', 'utter_coronavirus_about_vaccine', 'utter_coronavirus_about_mask', 'utter_coronavirus_about_incubation', 'utter_ask_corona', 'utter_ask_fever', 'utter_ask_respiration', 'utter_noworries', 'utter_ask_continue', 'utter_did_that_help', 'utter_happy', 'utter_goodbye', 'utter_type_location', 'utter_vaccine_updates', 'action_corona_location_tracker', 'action_recent_stats', 'action_facility_search', 'utter_ask_fever_yes_or_no', 'utter_ask_cough_yes_or_no', 'utter_ask_tiredness_yes_or_no', 'utter_ask_covid_contact', 'utter_ask_travel_history', 'action_corona_predict', 'utter_coronavirus_about_sanitizer', 'utter_coronavirus_precautive_vitamins', 'utter_spread_coronavirus', 'utter_coronavirus_children', 'utter_coronavirus_old_people', 'utter_coronavirus_old_adults_young', 'utter_prepare_for_outbreak', 'utter_coronavirus_test', 'utter_contact_tracing_corona_period', 'utter_funerals_corona', 'utter_coronavirus_cleaning_disinfection', 'utter_community_mitigation_corona', 'utter_corona_from_food_and_water', 'utter_treat_corona_home'];7;['facility_type', 'location', 'fever', 'cough', 'tiredness', 'contact', 'travel'];0;0;['text', 'text', 'text', 'text', 'text', 'text', 'text'];0;[];;sfsd;['en'];['en'];['en'];True;True;True;2020-06-27T08:37:06Z;LetsUpgrade;Organization;2022-01-22T14:43:37Z;['actions.py']
fssolutions/chatbot-rasa;fssolutions/chatbot-rasa;https://github.com/fssolutions/chatbot-rasa;1;0;9927df953e6a804a0835b7ad5857b797ad9056b0;['domain.yml'];1;0;19;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'tell_me_more', 'who_you_are', 'about_future', 'why_you_are_created', 'what_is_life', 'who_i_can_help_you', 'thanks', 'do_you_are_free', 'whats_the_meaning_life', 'whats_your_only_certainty', 'how_old_you_are', 'whats_your_name', 'start', 'feedback'];1;['feedback_value'];19;['utter_greet', 'utter_who_you_are', 'utter_why_you_are_created', 'utter_who_you_are_do', 'utter_about_future', 'utter_what_is_life', 'utter_whats_the_meaning_life', 'utter_whats_the_meaning_life_more', 'utter_whats_your_only_certainty', 'utter_who_i_can_help_you', 'utter_about_future_inevitable', 'utter_do_you_are_free', 'utter_goodbye', 'utter_whats_your_name', 'utter_whats_your_name_joke', 'utter_command_start', 'utter_command_restart', 'action_how_old_you_are', 'utter_follow_me_git'];1;['feedback_value'];0;0;['categorical'];0;[];1.5;sfsd;['pt'];['pt'];['pt'];False;False;False;2019-07-23T12:46:54Z;fssolutions;User;2019-10-16T18:58:40Z;['actions.py']
areshaarshad/Rasa-Tech-Company-FAQ;areshaarshad/Rasa-Tech-Company-FAQ;https://github.com/areshaarshad/Rasa-Tech-Company-FAQ;0;0;7aa978225b83528422bf461cdde85b7a462b6094;['domain.yml'];1;0;36;['greet', 'goodbye', 'affirm', 'deny', 'mood_unhappy', 'bot_challenge', 'tech_company_info', 'tech_company_values', 'tech_products', 'tech_services', 'tech_contact', 'tech_locations', 'tech_technical_issues', 'tech_support_hours', 'tech_pricing', 'tech_billing', 'tech_feature_list', 'tech_integration', 'tech_security_measures', 'tech_compliance', 'tech_product_updates', 'tech_documentation', 'tech_jobs', 'tech_partnerships', 'tech_training', 'tech_bug_reporting', 'tech_feedback', 'tech_account_creation', 'tech_account_deletion', 'user_info', 'affirm_info_needed', 'deny_info_needed', 'user_query', 'querry_type', 'inform', 'need_more_info'];4;['user_email', 'user_phone_number', 'info_needed', 'info_type'];6;['action_ask_info_need', 'action_ask_info_type', 'action_ask_user_info', 'action_ask_email', 'action_ask_phone_number', 'action_ask_query'];3;['info_needed', 'user_email', 'user_phone_number'];3;0;['bool', 'text', 'text'];0;[];3.1;sfsd;['en'];['en'];['en'];True;True;True;2023-09-14T05:55:23Z;areshaarshad;User;2023-09-14T06:13:01Z;['actions/actions.py']
cwleungar/chat_agent__chatbot/Immigration-chatbot;cwleungar/chat_agent;https://github.com/cwleungar/chat_agent;1;0;b30f97fda20efef3cb67d7c9b9335543d8b5d07a;['chatbot/Immigration-chatbot/domain.yml'];1;0;25;['greet', 'goodbye', 'affirm', 'deny', 'mood_unhappy', 'mood_great', 'mood_unmotivated', 'bot_challenge', 'check_food', 'asking_should_i_eat', 'asking_nutrition_cumulated', 'asking_recommend_exercise', 'asking_recommend_meal', 'tell_info', 'ask_name', 'ask_weight', 'ask_height', 'give_name', 'give_age', 'give_weight', 'give_height', 'inquire_bmi', 'i_play_sport', 'ask_for_activitylevel', 'asking_should_i_exercise'];13;['name', 'age', 'food', 'bmi', 'weight', 'height', 'sport', 'activitylevel', 'duration', 'nutrition_requested', 'exercise_type', 'muscle_gp', 'difficulty'];15;['action_receive_weight', 'action_receive_height', 'action_say_name', 'utter_greet', 'action_say_weight', 'action_say_height', 'action_say_bmi', 'action_calculate_bmi', 'action_check_food', 'action_analyis_sport', 'action_activitylevel', 'action_report_nutrition', 'action_report_exercise', 'action_fallback', 'action_suggest_healthy_meal'];19;['name', 'age', 'weight', 'height', 'bmi', 'nutrition_requested', 'calories_cumulated', 'sugar_cumulated', 'protein_cumulated', 'fat_cumulated', 'saturated_fat_cumulated', 'sodium_cumulated', 'cholesterol_cumulated', 'total_carbohydrate_cumulated', 'dietary_fiber_cumulated', 'potassium_cumuulated', 'activitylevel', 'sport', 'duration'];6;0;['text', 'text', 'float', 'float', 'float', 'text', 'float', 'float', 'float', 'float', 'float', 'float', 'float', 'float', 'float', 'float', 'float', 'text', 'float'];1;['info_form'];3.1;mfsd;['en'];['en'];['en'];True;True;True;2023-05-19T15:57:12Z;cwleungar;User;2023-06-19T10:16:09Z;['chatbot/Immigration-chatbot/actions/actions.py']
Roopesh519/Mindcare-Conversation-Chatbot-Rasa-Framework;Roopesh519/Mindcare-Conversation-Chatbot-Rasa-Framework;https://github.com/Roopesh519/Mindcare-Conversation-Chatbot-Rasa-Framework;2;1;56c7f4e6863338250eb6bea6b435a697b65a875b;['Mindcare/MindCareModal/domain.yml'];1;0;45;['greet', 'goodbye', 'affirm', 'deny', 'motivation', 'mood_great', 'bot_challenge', 'sad', 'cheer', 'angry', 'angry_inform', 'neutral', 'neutral_inform', 'sad_inform', 'confirm', True, 'thanks', 'anxiety', 'default', 'happy', 'happy_inform', 'depression', 'stress', 'panic_attacks', 'bipolar_disorder', 'obsessive_compulsive_disorder', 'post_traumatic_stress_disorder', 'eating_disorders', 'substance_abuse', 'self_harm', 'suicidal_thoughts', 'body_image_issues', 'loneliness', 'grief', 'relationship_issues', 'parenting_challenges', 'financial_stress', 'insomnia', 'phobias', 'personality_disorders', 'attention_deficit', 'schizophrenia', 'borderline_personality_disorder', 'social_anxiety', 'music'];0;[];5;['action_happy_response', 'action_sad_response', 'action_angry_response', 'action_neutral_response', 'action_fearful_response'];0;[];0;0;[];0;[];3.1;sfsd;['en'];['en'];['en'];True;True;True;2024-06-09T17:39:55Z;Roopesh519;User;2024-12-28T08:44:51Z;['Mindcare/MindCareModal/actions/actions.py']
ChaosDestiny/Facebook-chatbot__models/core;ChaosDestiny/Facebook-chatbot;https://github.com/ChaosDestiny/Facebook-chatbot;0;0;f41177111747c38d91a0a780868e999b38d9c6f2;['models/core/domain.yml'];0;0;23;['greet', 'goodbye', 'affirm', 'deny', 'name', 'hobby', 'color', 'food', 'get_name', 'mood_great', 'mood_great_reason', 'mood_unhappy', 'mood_unhappy_reason', 'bot_challenge', 'play_music', 'tell_story', 'read_poem', 'using', 'stop', 'disparage', 'praise', 'who', 'who_am_i'];7;['color', 'food', 'hobby', 'name', 'poem', 'song', 'story'];36;['action_check_name', 'action_play_music', 'action_read_poem', 'action_tell_story', 'action_your_name', 'utter_ask_action', 'utter_ask_color', 'utter_ask_food', 'utter_ask_happyreason', 'utter_ask_hobby', 'utter_ask_info', 'utter_ask_name', 'utter_ask_play_again', 'utter_ask_poem', 'utter_ask_read_again', 'utter_ask_song', 'utter_ask_story', 'utter_ask_tell_again', 'utter_ask_unhappyreason', 'utter_cheer_up', 'utter_default', 'utter_did_that_help', 'utter_goodbye', 'utter_greet', 'utter_happy', 'utter_iamabot', 'utter_improve', 'utter_ismusic_good', 'utter_ispoem_good', 'utter_isstory_good', 'utter_me', 'utter_stop', 'utter_suggest_song', 'utter_thanks', 'utter_unhappy', 'utter_using'];7;['color', 'food', 'hobby', 'name', 'poem', 'song', 'story'];0;0;['rasa.core.slots.TextSlot', 'rasa.core.slots.TextSlot', 'rasa.core.slots.TextSlot', 'rasa.core.slots.TextSlot', 'rasa.core.slots.TextSlot', 'rasa.core.slots.TextSlot', 'rasa.core.slots.TextSlot'];0;[];;mfsd;[];;['vi'];False;False;False;2020-05-14T08:00:42Z;ChaosDestiny;User;2020-07-14T16:28:28Z;[]
ChaosDestiny/Facebook-chatbot__.;ChaosDestiny/Facebook-chatbot;https://github.com/ChaosDestiny/Facebook-chatbot;0;0;f41177111747c38d91a0a780868e999b38d9c6f2;['domain.yml'];2;0;23;['greet', 'goodbye', 'affirm', 'deny', 'name', 'hobby', 'color', 'food', 'get_name', 'mood_great', 'mood_great_reason', 'mood_unhappy', 'mood_unhappy_reason', 'bot_challenge', 'play_music', 'tell_story', 'read_poem', 'using', 'stop', 'disparage', 'praise', 'who', 'who_am_i'];7;['name', 'song', 'story', 'poem', 'hobby', 'color', 'food'];36;['utter_greet', 'utter_cheer_up', 'utter_did_that_help', 'utter_happy', 'utter_unhappy', 'utter_goodbye', 'utter_iamabot', 'utter_ask_name', 'utter_ask_color', 'utter_ask_food', 'utter_ask_action', 'utter_ask_play_again', 'utter_default', 'utter_suggest_song', 'utter_ask_hobby', 'utter_thanks', 'action_check_name', 'action_play_music', 'action_tell_story', 'action_read_poem', 'action_your_name', 'utter_ask_song', 'utter_ask_story', 'utter_ask_poem', 'utter_ask_info', 'utter_using', 'utter_ismusic_good', 'utter_isstory_good', 'utter_ispoem_good', 'utter_ask_happyreason', 'utter_ask_unhappyreason', 'utter_ask_tell_again', 'utter_ask_read_again', 'utter_stop', 'utter_improve', 'utter_me'];7;['name', 'hobby', 'color', 'food', 'song', 'story', 'poem'];0;0;['text', 'text', 'text', 'text', 'text', 'text', 'text'];0;[];;mfsd;['en'];['vi'];['vi'];True;False;False;2020-05-14T08:00:42Z;ChaosDestiny;User;2020-07-14T16:28:28Z;['actions.py', 'actions_app/actions.py']
sumanbatra/ML-Chatbot;sumanbatra/ML-Chatbot;https://github.com/sumanbatra/ML-Chatbot;1;0;dedbc7ce18e2d15290e0e29e7abf2dc0eed5624e;['domain.yml'];1;0;6;['greet', 'goodbye', 'affirm', 'deny', 'operation', 'machine_learning'];3;['task', 'data', 'column_name'];9;['utter_greet', 'action_hello_world', 'utter_did_that_help', 'utter_affirm', 'utter_ask_for_dataset', 'utter_doing_task', 'utter_anything_else', 'utter_goodbye', 'utter_task_list'];3;['column_name', 'data', 'task'];0;0;['unfeaturized', 'unfeaturized', 'text'];1;['form_info'];;sfsd;[];['en'];['en'];True;True;True;2021-03-28T17:12:16Z;sumanbatra;User;2021-03-28T17:19:19Z;['actions.py']
gowthamsenthil/Interview-schedule-bot;gowthamsenthil/Interview-schedule-bot;https://github.com/gowthamsenthil/Interview-schedule-bot;1;1;a539513e63b0c6cde8b2691b9581aedf94f01f99;['domain.yml'];1;0;16;['greet', 'goodbye', 'affirm', 'deny', 'query_company_info', 'query_work_mode', 'query_location', 'query_job_description', 'query_salary_description', 'query_working_hours', 'candidate_time_slot', 'getnumber', 'free', 'busy', 'interested', 'uninterested'];1;['time'];29;['utter_greet', 'utter_obtain_alternate_number', 'utter_ask_for_alternate_number', 'utter_thank', 'utter_sorry', 'utter_call_another_time', 'utter_ask_candidate_goodtimetotalk', 'utter_sales_pitch', 'utter_company_description', 'utter_job_description', 'utter_salary', 'utter_location', 'utter_workmode', 'utter_work_hours', 'utter_wrong_question', 'utter_any_more_questions', 'utter_ask_schedule', 'utter_first_scheduler', 'utter_ask_date_scheduler', 'utter_ask_time_scheduler', 'utter_invalid_date', 'utter_invalid_time', 'utter_final_scheduler', 'utter_get_in_touch', 'utter_goodbye', 'utter_iamabot', 'candidate_time_slot', 'action_candidate_time_slot', 'utter_ask_if_interested'];1;['time'];1;0;['text'];0;[];3.1;sfsd;['en'];['en'];['en'];True;True;True;2022-09-16T09:30:17Z;gowthamsenthil;User;2023-05-25T05:29:17Z;['actions.py']
Cheukting/rasa_workshop;Cheukting/rasa_workshop;https://github.com/Cheukting/rasa_workshop;26;13;10848569708ba37d03d7ff9a1ed8d35d2ee6010a;['chatbot_example/domain.yml'];1;0;7;['greet', 'goodbye', 'affirm', 'deny', 'self_intro', 'give_email', 'give_tel'];3;['PERSON', 'email', 'tel'];16;['utter_greet', 'utter_happy', 'utter_goodbye', 'utter_thanks', 'utter_ask_contact', 'utter_ask_experience', 'utter_ask_name', 'utter_ask_email', 'utter_ask_tel', 'utter_ask_feedback', 'utter_default', 'utter_submit', 'utter_wrong_email', 'utter_wrong_tel', 'utter_encourage', 'action_show_result'];6;['name', 'email', 'tel', 'feedback', 'feedback_class', 'feedback_score'];0;0;['unfeaturized', 'unfeaturized', 'unfeaturized', 'unfeaturized', 'unfeaturized', 'unfeaturized'];2;['experience_form', 'contact_form'];1.5;sfsd;['en'];['en'];['en'];True;True;True;2019-06-22T15:43:08Z;Cheukting;User;2019-11-16T07:32:39Z;['chatbot_example/actions.py']
YashaswiniJawalkar/Conversational_AI--Healthcare-VoiceBot__.;YashaswiniJawalkar/Conversational_AI--Healthcare-VoiceBot;https://github.com/YashaswiniJawalkar/Conversational_AI--Healthcare-VoiceBot;6;1;763a16194a3686dda81fc9bef60b7675548722f4;['domain.yml'];1;0;55;['greet', 'goodbye', 'affirm', 'deny', 'session_start', 'mood_great', 'mood_unhappy', 'bot_challenge', 'small-duration', 'long-duration', 'age-below-18', 'age-above-18', 'want_to_ask_question', 'describe_symptoms', 'info_on_drugs', 'out_of_scope', 'problem_headache', 'problem_headache_tension', 'problem_cough', 'problem_nasal-blockage', 'problem_common-cold', 'problem_conjunctivits', 'problem_gerd', 'problem_diabetes', 'problem_allergy-rhinitis', 'problem_fungal-infection', 'problem_chickenpox', 'problem_typhoid', 'problem_psoriasis', 'problem_obesity', 'problem_insomnia', 'problem_psychosis', 'problem_depression', 'problem_pneumonia', 'problem_bronchial-asthma', 'problem_corona-virus', 'problem_low-blood-pressure', 'problem_high-blood-pressure', 'problem_ringworm', 'problem_toothache', 'problem_migraine', 'problem_arthritis', 'problem_period-cramps', 'problem_vit-d-deficiency', 'problem_anaemia', 'problem_weakness', 'problem_eye-problem', 'problem_ear-pain', 'problem_night-blindness', 'problem_mild-heart-disease', 'problem_drug-info', 'symptom-yes', 'symptom-no', 'shoulder_pain', 'more'];1;['drug_name'];0;[];1;['drug_name'];1;0;['text'];0;[];3.1;mfsd;['en'];['en'];['en'];True;True;True;2023-07-23T07:56:06Z;YashaswiniJawalkar;User;2023-07-23T12:09:25Z;['actions/actions.py']
Medic-Bot-India/rasaheroku;Medic-Bot-India/rasaheroku;https://github.com/Medic-Bot-India/rasaheroku;0;0;15c2938d8d2215e795bd69afde3969304fab685d;['domain.yml'];0;0;51;['greet', 'goodbye', 'affirm', 'deny', 'session_start', 'mood_great', 'mood_unhappy', 'bot_challenge', 'small-duration', 'long-duration', 'age-below-18', 'age-above-18', 'want_to_ask_question', 'describe_symptoms', 'info_on_drugs', 'out_of_scope', 'problem_headache', 'problem_headache_tension', 'problem_cough', 'problem_nasal-blockage', 'problem_common-cold', 'problem_conjunctivits', 'problem_gerd', 'problem_diabetes', 'problem_allergy-rhinitis', 'problem_fungal-infection', 'problem_chickenpox', 'problem_typhoid', 'problem_psoriasis', 'problem_obesity', 'problem_insomnia', 'problem_psychosis', 'problem_depression', 'problem_pneumonia', 'problem_bronchial-asthma', 'problem_corona-virus', 'problem_low-blood-pressure', 'problem_high-blood-pressure', 'problem_ringworm', 'problem_toothache', 'problem_migraine', 'problem_arthritis', 'problem_period-cramps', 'problem_vit-d-deficiency', 'problem_anaemia', 'problem_weakness', 'problem_eye-problem', 'problem_ear-pain', 'problem_night-blindness', 'problem_mild-heart-disease', 'problem_drug-info'];1;['drug_name'];0;[];1;['drug_name'];0;0;['text'];0;[];2.0;sfsd;['en'];['en'];['en'];True;True;True;2022-04-27T19:33:24Z;Medic-Bot-India;Organization;2022-04-28T11:05:02Z;[]
Medic-Bot-India/rasaModel;Medic-Bot-India/rasaModel;https://github.com/Medic-Bot-India/rasaModel;5;6;51910524f3330efb2291e527acd683167dae2f9a;['domain.yml'];1;0;51;['greet', 'goodbye', 'affirm', 'deny', 'session_start', 'mood_great', 'mood_unhappy', 'bot_challenge', 'small-duration', 'long-duration', 'age-below-18', 'age-above-18', 'want_to_ask_question', 'describe_symptoms', 'info_on_drugs', 'out_of_scope', 'problem_headache', 'problem_headache_tension', 'problem_cough', 'problem_nasal-blockage', 'problem_common-cold', 'problem_conjunctivits', 'problem_gerd', 'problem_diabetes', 'problem_allergy-rhinitis', 'problem_fungal-infection', 'problem_chickenpox', 'problem_typhoid', 'problem_psoriasis', 'problem_obesity', 'problem_insomnia', 'problem_psychosis', 'problem_depression', 'problem_pneumonia', 'problem_bronchial-asthma', 'problem_corona-virus', 'problem_low-blood-pressure', 'problem_high-blood-pressure', 'problem_ringworm', 'problem_toothache', 'problem_migraine', 'problem_arthritis', 'problem_period-cramps', 'problem_vit-d-deficiency', 'problem_anaemia', 'problem_weakness', 'problem_eye-problem', 'problem_ear-pain', 'problem_night-blindness', 'problem_mild-heart-disease', 'problem_drug-info'];1;['drug_name'];0;[];1;['drug_name'];0;0;['text'];0;[];2.0;sfsd;['en'];['en'];['en'];True;True;True;2021-09-02T05:02:40Z;Medic-Bot-India;Organization;2022-05-01T09:17:31Z;['actions/actions.py']
21100033/Chatbot_V1.0;21100033/Chatbot_V1.0;https://github.com/21100033/Chatbot_V1.0;2;1;e33d90d5a4100d1d5d883c8f03da156ec9888c15;['domain.yml'];1;0;24;['greet', 'goodbye', 'affirm', 'deny', 'thank', 'mood_great', 'mood_unhappy', 'bot_challenge', 'provide_location', 'facility_search', 'acknowledge', 'emergency_service_search', 'inform_condition', 'provide_disease', 'ask_prevention', 'provide_test', 'ask_accuracy', 'ask_test', 'ask_medicine', 'ask_cases', 'inform_symptoms_pandemic', 'ask_cause', 'ask_spread', 'give_cause'];7;['location', 'facility_type', 'emergency_service_type', 'symptom', 'cause', 'patient_condition_disease', 'disaster_type'];21;['action_find_facility', 'action_find_service', 'action_checksymptom', 'action_findcases', 'action_findmeds', 'action_findtests', 'action_getacc', 'action_prevent', 'action_confirm_cause', 'utter_default', 'utter_anything_else', 'utter_ack', 'utter_sure', 'utter_goodbye', 'utter_consult_doc', 'utter_ask_symptoms', 'utter_ask_casesfor', 'utter_ask_medsfor', 'utter_ask_testfor', 'utter_ask_preventfor', 'action_ask_cause'];8;['location', 'facility_type', 'emergency_service_type', 'disaster_type', 'test', 'symptom', 'patient_condition', 'cause'];0;0;['text', 'text', 'text', 'text', 'text', 'text', 'text', 'text'];0;[];2.0;sfsd;['en'];['en'];['en'];True;True;True;2020-09-06T16:49:25Z;21100033;User;2021-05-19T15:37:35Z;['actions.py']
balajkhalid/SPROJ-Disaster-Reponse-System;balajkhalid/SPROJ-Disaster-Reponse-System;https://github.com/balajkhalid/SPROJ-Disaster-Reponse-System;0;1;2ad806dfc13e1465063bb24a2acdaef6753158ba;['Chatbot/domain.yml'];1;0;24;['greet', 'goodbye', 'affirm', 'deny', 'thank', 'mood_great', 'mood_unhappy', 'bot_challenge', 'provide_location', 'facility_search', 'acknowledge', 'emergency_service_search', 'inform_condition', 'provide_disease', 'ask_prevention', 'provide_test', 'ask_accuracy', 'ask_test', 'ask_medicine', 'ask_cases', 'inform_symptoms_pandemic', 'ask_cause', 'ask_spread', 'give_cause'];7;['location', 'facility_type', 'emergency_service_type', 'symptom', 'cause', 'patient_condition_disease', 'disaster_type'];21;['action_find_facility', 'action_find_service', 'action_checksymptom', 'action_findcases', 'action_findmeds', 'action_findtests', 'action_getacc', 'action_prevent', 'action_confirm_cause', 'utter_default', 'utter_anything_else', 'utter_ack', 'utter_sure', 'utter_goodbye', 'utter_consult_doc', 'utter_ask_symptoms', 'utter_ask_casesfor', 'utter_ask_medsfor', 'utter_ask_testfor', 'utter_ask_preventfor', 'action_ask_cause'];8;['location', 'facility_type', 'emergency_service_type', 'disaster_type', 'test', 'symptom', 'patient_condition', 'cause'];0;0;['text', 'text', 'text', 'text', 'text', 'text', 'text', 'text'];0;[];2.0;sfsd;['en'];['en'];['en'];True;True;True;2021-05-19T12:36:53Z;balajkhalid;User;2021-05-20T19:35:58Z;['Chatbot/actions.py']
FengLim/Food-Recipe-Finder-Chatbot-in-Rasa__Django GUI/rasa;FengLim/Food-Recipe-Finder-Chatbot-in-Rasa;https://github.com/FengLim/Food-Recipe-Finder-Chatbot-in-Rasa;0;1;aba194ec74f9a9ff0804ce6850a868fbb93b116b;['Django GUI/rasa/domain.yml'];1;0;18;['greet', 'goodbye', 'affirm', 'positive', 'negative', 'thank_you', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'request_recipe', 'inform', 'inform_dietary', 'inform_id', 'correct_dietary_negative', 'change_choices', 'request_easy_recipe', 'out_of_scope'];3;['main', 'duration', 'id'];7;['action_hello_world', 'action_search_recipe', 'action_find_recipe', 'action_show_recipe', 'utter_sad_goodbye', 'action_find_easy_recipe', 'utter_out_of_scope'];2;['duration', 'main'];0;0;['text', 'text'];0;[];2.0;mfsd;['en'];['en'];['en'];True;True;True;2021-09-13T12:40:02Z;FengLim;User;2021-09-15T03:27:40Z;['Django GUI/rasa/actions/actions.py']
FengLim/Food-Recipe-Finder-Chatbot-in-Rasa__rasa;FengLim/Food-Recipe-Finder-Chatbot-in-Rasa;https://github.com/FengLim/Food-Recipe-Finder-Chatbot-in-Rasa;0;1;aba194ec74f9a9ff0804ce6850a868fbb93b116b;['rasa/domain.yml'];1;0;18;['greet', 'goodbye', 'affirm', 'positive', 'negative', 'thank_you', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'request_recipe', 'inform', 'inform_dietary', 'inform_id', 'correct_dietary_negative', 'change_choices', 'request_easy_recipe', 'out_of_scope'];3;['main', 'duration', 'id'];7;['action_hello_world', 'action_search_recipe', 'action_find_recipe', 'action_show_recipe', 'utter_sad_goodbye', 'action_find_easy_recipe', 'utter_out_of_scope'];2;['duration', 'main'];0;0;['text', 'text'];0;[];2.0;mfsd;['en'];['en'];['en'];True;True;True;2021-09-13T12:40:02Z;FengLim;User;2021-09-15T03:27:40Z;['rasa/actions/actions.py']
