id;full-name;html-url;stars;forks;last-commit;domain-file;n-nlu-files;n-actions-files;n-language-files;n-readme-files;n-intents;intents;n-entities;entities;n-actions;actions;n-actions-custom;actions-custom;n-slots;slots;n-slots-from-entity;n-slots-from-text;slots-type;n-forms;forms;version
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/de/phq9_A;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/de/phq9_A/domain.yml;1;0;2;1;2;['answers', 'questionnaire_phq9_A_de'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/de/privacy;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/de/privacy/domain.yml;1;0;2;1;2;['answers', 'questionnaire_privacy_de'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/de/pswo_c;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/de/pswo_c/domain.yml;1;0;2;1;2;['answers', 'questionnaire_pswo_c_de'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/de/sus_comp;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/de/sus_comp/domain.yml;1;0;2;1;2;['answers', 'questionnaire_sus_comp_de'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/de/sus_game;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/de/sus_game/domain.yml;1;0;2;1;2;['answers', 'questionnaire_sus_game_de'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/de/ueq_s_comp;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/de/ueq_s_comp/domain.yml;1;0;2;1;2;['answers', 'questionnaire_ueq_s_comp_de'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/de/ueq_s_game;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/de/ueq_s_game/domain.yml;1;0;2;1;2;['answers', 'questionnaire_ueq_s_game_de'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/de/useq_comp;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/de/useq_comp/domain.yml;1;0;2;1;2;['answers', 'questionnaire_useq_comp_de'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/de/useq_game;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/de/useq_game/domain.yml;1;0;2;1;2;['answers', 'questionnaire_useq_game_de'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/de/wemwbs;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/de/wemwbs/domain.yml;1;0;2;1;2;['answers', 'questionnaire_wemwbs_de'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/el/brs;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/el/brs/domain.yml;1;0;2;1;2;['answers', 'questionnaire_brs_el'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/el/ccas_s;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/el/ccas_s/domain.yml;1;0;2;1;2;['answers', 'questionnaire_ccas_s_el'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/el/cyrm12;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/el/cyrm12/domain.yml;1;0;2;1;2;['answers', 'questionnaire_cyrm12_el'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/el/gad7;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/el/gad7/domain.yml;1;0;2;1;2;['answers', 'questionnaire_gad7_el'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/el/phq9;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/el/phq9/domain.yml;1;0;2;1;2;['answers', 'questionnaire_phq9_el'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/el/phq9_A;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/el/phq9_A/domain.yml;1;0;2;1;2;['answers', 'questionnaire_phq9_A_el'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/el/privacy;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/el/privacy/domain.yml;1;0;2;1;2;['answers', 'questionnaire_privacy_el'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/el/pswo_c;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/el/pswo_c/domain.yml;1;0;2;1;2;['answers', 'questionnaire_pswo_c_el'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/el/sus_comp;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/el/sus_comp/domain.yml;1;0;2;1;2;['answers', 'questionnaire_sus_comp_el'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/el/sus_game;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/el/sus_game/domain.yml;1;0;2;1;2;['answers', 'questionnaire_sus_game_el'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/el/ueq_s_comp;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/el/ueq_s_comp/domain.yml;1;0;2;1;2;['answers', 'questionnaire_ueq_s_comp_el'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/el/ueq_s_game;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/el/ueq_s_game/domain.yml;1;0;2;1;2;['answers', 'questionnaire_ueq_s_game_el'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/el/useq_comp;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/el/useq_comp/domain.yml;1;0;2;1;2;['answers', 'questionnaire_useq_comp_el'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/el/useq_game;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/el/useq_game/domain.yml;1;0;2;1;2;['answers', 'questionnaire_useq_game_el'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/el/wemwbs;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/el/wemwbs/domain.yml;1;0;2;1;2;['answers', 'questionnaire_wemwbs_el'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/en/brs;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/en/brs/domain.yml;1;0;2;1;2;['answers', 'questionnaire_brs_en'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/en/ccas_s;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/en/ccas_s/domain.yml;1;0;2;1;2;['answers', 'questionnaire_ccas_s_en'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/en/cyrm12;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/en/cyrm12/domain.yml;1;0;2;1;2;['answers', 'questionnaire_cyrm12_en'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/en/gad7;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/en/gad7/domain.yml;1;0;2;1;2;['answers', 'questionnaire_gad7_en'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/en/phq9;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/en/phq9/domain.yml;1;0;2;1;2;['answers', 'questionnaire_phq9_en'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/en/phq9_A;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/en/phq9_A/domain.yml;1;0;2;1;2;['answers', 'questionnaire_phq9_A_en'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/en/privacy;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/en/privacy/domain.yml;1;0;2;1;2;['answers', 'questionnaire_privacy_en'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/en/pswo_c;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/en/pswo_c/domain.yml;1;0;2;1;2;['answers', 'questionnaire_pswo_c_en'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/en/sus_comp;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/en/sus_comp/domain.yml;1;0;2;1;2;['answers', 'questionnaire_sus_comp_en'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/en/sus_game;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/en/sus_game/domain.yml;1;0;2;1;2;['answers', 'questionnaire_sus_game_en'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/en/ueq_s_comp;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/en/ueq_s_comp/domain.yml;1;0;2;1;2;['answers', 'questionnaire_ueq_s_comp_en'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/en/ueq_s_game;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/en/ueq_s_game/domain.yml;1;0;2;1;2;['answers', 'questionnaire_ueq_s_game_en'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/en/useq_comp;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/en/useq_comp/domain.yml;1;0;2;1;2;['answers', 'questionnaire_useq_comp_en'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/en/useq_game;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/en/useq_game/domain.yml;1;0;2;1;2;['answers', 'questionnaire_useq_game_en'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/en/wemwbs;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/en/wemwbs/domain.yml;1;0;2;1;2;['answers', 'questionnaire_wemwbs_en'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/pl/brs;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/pl/brs/domain.yml;1;0;2;1;2;['answers', 'questionnaire_brs_pl'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/pl/ccas_s;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/pl/ccas_s/domain.yml;1;0;2;1;2;['answers', 'questionnaire_ccas_s_pl'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/pl/cyrm12;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/pl/cyrm12/domain.yml;1;0;2;1;2;['answers', 'questionnaire_cyrm12_pl'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/pl/gad7;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/pl/gad7/domain.yml;1;0;2;1;2;['answers', 'questionnaire_gad7_pl'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/pl/phq9;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/pl/phq9/domain.yml;1;0;2;1;2;['answers', 'questionnaire_phq9_pl'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/pl/phq9_A;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/pl/phq9_A/domain.yml;1;0;2;1;2;['answers', 'questionnaire_phq9_A_pl'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/pl/privacy;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/pl/privacy/domain.yml;1;0;2;1;2;['answers', 'questionnaire_privacy_pl'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/pl/pswo_c;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/pl/pswo_c/domain.yml;1;0;2;1;2;['answers', 'questionnaire_pswo_c_pl'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/pl/sus_comp;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/pl/sus_comp/domain.yml;1;0;2;1;2;['answers', 'questionnaire_sus_comp_pl'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/pl/sus_game;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/pl/sus_game/domain.yml;1;0;2;1;2;['answers', 'questionnaire_sus_game_pl'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/pl/ueq_s_comp;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/pl/ueq_s_comp/domain.yml;1;0;2;1;2;['answers', 'questionnaire_ueq_s_comp_pl'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/pl/ueq_s_game;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/pl/ueq_s_game/domain.yml;1;0;2;1;2;['answers', 'questionnaire_ueq_s_game_pl'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/pl/useq_comp;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/pl/useq_comp/domain.yml;1;0;2;1;2;['answers', 'questionnaire_useq_comp_pl'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/pl/useq_game;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/pl/useq_game/domain.yml;1;0;2;1;2;['answers', 'questionnaire_useq_game_pl'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
HUMADEX/SMILE-PRO-Chatbot__Standard_Questionnaires/pl/wemwbs;HUMADEX/SMILE-PRO-Chatbot;https://github.com/HUMADEX/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/pl/wemwbs/domain.yml;1;0;2;1;2;['answers', 'questionnaire_wemwbs_pl'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
