id;full-name;html-url;stars;forks;owner-name;owner-type;created-at;last-commit;last-commit-date;domain-files;type;n-intents;intents;n-entities;entities;n-actions;actions;n-actions-custom;actions-custom;n-slots;slots;n-slots-from-entity;n-slots-from-text;slots-type;n-forms;forms;version;config-languages;training-language;response-languages;languages;pure-english;n-actions-files;n-readme-files;readme-files;actions-files
motin/autonomous-engineer;motin/autonomous-engineer;https://github.com/motin/autonomous-engineer;4;1;motin;User;2023-06-02T10:37:45Z;cb8b5ae4f45ad47575c858bf8c8810c0cc34becd;2023-07-07T05:45:08Z;['chatbot/domain.yml'];sfsd;4;['greet', 'user_input', 'split_pane', '.*'];1;['pane_split_direction'];2;['action_hello_world', 'action_split_pane'];2;['action_hello_world', 'action_split_pane'];1;['pane_split_direction'];1;0;['text'];0;[];3.1;['en'];['en'];['en'];['en'];True;1;2;['README.md', 'ui/README.md'];['chatbot/actions/actions.py']
mukeshbadgujar/personalized_loan_chatbot;mukeshbadgujar/personalized_loan_chatbot;https://github.com/mukeshbadgujar/personalized_loan_chatbot;2;1;mukeshbadgujar;User;2024-12-13T18:05:34Z;399d820639425c1f97bcf1493c15369d6bc44317;2024-12-15T13:32:43Z;['rasa_bot/domain.yml'];sfsd;5;['greet', 'goodbye', 'order_pizza', 'affirm', 'request_pizza_list'];2;['pizza_type', 'pizza_size'];13;['utter_greet', 'utter_ask_pizza_type', 'utter_slots_values', 'utter_ask_pizza_size', 'utter_confirm_order', 'utter_no_pizza_type', 'utter_goodbye', 'utter_affirm', 'actions.pizza_actions.ActionCheckPizzaAvailability', 'actions.pizza_actions.ActionUtterPizzaList', 'actions.general_actions.ActionUtterGreet', 'actions.general_actions.ActionUtterAffirm', 'action_check_pizza_availability'];3;['action_check_pizza_availability', 'utter_greet', 'utter_affirm'];2;['pizza_type', 'pizza_size'];2;0;['text', 'text'];0;[];3.1;['en'];['en'];['en'];['en'];True;2;1;['chatbot_widget/README.md'];['rasa_bot/actions/pizza_actions.py', 'rasa_bot/actions/actions.py']
naveedeveloper/RASA-RPS-Challenger__rock-paper-scissors;naveedeveloper/RASA-RPS-Challenger;https://github.com/naveedeveloper/RASA-RPS-Challenger;1;0;naveedeveloper;User;2022-11-24T10:44:32Z;34b4fbcd868850901dc6e91c0a4e0b83444bb7b6;2023-06-08T17:50:51Z;['rock-paper-scissors/domain.yml'];mfsd;6;['greet', 'inform', 'goodbye', 'affirm', 'deny', 'bot_challenge'];1;['choice'];1;['action_play_rps'];1;['action_play_rps'];1;['choice'];1;0;['categorical'];0;[];3.1;['en'];['en'];['en'];['en'];True;1;1;['README.md'];['rock-paper-scissors/actions/actions.py']
nishantgott/Rasa_chatbot_courses;nishantgott/Rasa_chatbot_courses;https://github.com/nishantgott/Rasa_chatbot_courses;1;0;nishantgott;User;2024-04-13T14:26:06Z;227b0d42ad097bea93bf73126f376ad397838a21;2024-04-16T05:26:57Z;['chatbot/domain.yml'];sfsd;40;['greet', 'goodbye', 'affirm', 'thanks', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'give_courses', 'give_categories', 'give_dsa_courses', 'give_pts_courses', 'give_pl_courses', 'give_wd_courses', 'give_ml_courses', 'give_school_courses', 'give_gate_courses', 'give_free_courses', 'give_paid_courses', 'give_paced_courses', 'give_live_courses', 'select_course', 'ask_pace', 'ask_price', 'ask_duration', 'ask_mentor', 'ask_overview', 'ask_online', 'ask_doubt_support', 'ask_rating', 'ask_testimonials', 'ask_kind', 'ask_description', 'ask_certificate', 'ask_difficulty', 'ask_aid', 'ask_ninety', 'ask_pre', 'ask_link', 'ask_feedback'];1;['course_no'];30;['action_give_courses', 'action_give_categories', 'action_give_dsa_courses', 'action_give_pts_courses', 'action_give_pl_courses', 'action_give_wd_courses', 'action_give_ml_courses', 'action_give_school_courses', 'action_give_gate_courses', 'action_give_free_courses', 'action_give_paid_courses', 'action_give_paced_courses', 'action_give_live_courses', 'action_select_courses', 'action_ask_pace', 'action_ask_price', 'action_ask_duration', 'action_ask_mentor', 'action_ask_overview', 'action_ask_doubt_support', 'action_ask_rating', 'action_ask_testimonials', 'action_ask_kind', 'action_ask_description', 'action_ask_difficulty', 'action_ask_aid', 'action_ask_pre', 'action_ask_link', 'action_export_chat_data', 'action_default_fallback'];30;['action_give_courses', 'action_give_categories', 'action_give_dsa_courses', 'action_give_pts_courses', 'action_give_pl_courses', 'action_give_wd_courses', 'action_give_ml_courses', 'action_give_school_courses', 'action_give_gate_courses', 'action_give_free_courses', 'action_give_paid_courses', 'action_give_paced_courses', 'action_give_live_courses', 'action_select_courses', 'action_ask_pace', 'action_ask_price', 'action_ask_duration', 'action_ask_mentor', 'action_ask_overview', 'action_ask_doubt_support', 'action_ask_rating', 'action_ask_testimonials', 'action_ask_kind', 'action_ask_description', 'action_ask_difficulty', 'action_ask_aid', 'action_ask_pre', 'action_ask_link', 'action_export_chat_data', 'action_default_fallback'];1;['course_no'];1;0;['text'];0;[];3.1;['en'];['en'];['en'];['en'];True;1;1;['README.md'];['chatbot/actions/actions.py']
nrm33n/HermesBot;nrm33n/HermesBot;https://github.com/nrm33n/HermesBot;1;1;nrm33n;User;2023-02-13T19:48:29Z;221641e78a341ebec0d4dcf2082213929cb80569;2023-03-17T17:26:54Z;['domain.yml'];sfsd;9;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'thank_you', 'translate'];2;['target_language', 'translate_text'];1;['action_translate_to_lang'];1;['action_translate_to_lang'];2;['to_lang', 'translate_text'];2;0;['text', 'text'];0;[];3.1;['en'];['en'];['en'];['en'];True;1;1;['README.md'];['actions/actions.py']
omaomach/HerokuIntergration;omaomach/HerokuIntergration;https://github.com/omaomach/HerokuIntergration;1;0;omaomach;User;2022-07-12T02:20:12Z;1fc740938cc4f99e641e7a90359e4ab108450122;2022-07-27T13:48:55Z;['wnpChatbot3-master/domain.yml'];sfsd;13;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'play_video', 'tell_name', 'out_of_scope', 'faq', 'your_name', 'phone_number'];2;['name', 'number'];2;['action_submit', 'action_video'];2;['action_submit', 'action_video'];2;['name', 'number'];2;0;['text', 'text'];1;['user_details_form'];3.1;['en'];['en'];['en'];['en'];True;1;0;[];['wnpChatbot3-master/actions/actions.py']
openHPI/OpenWHO-chatbot__rasa/openWHO_en;openHPI/OpenWHO-chatbot;https://github.com/openHPI/OpenWHO-chatbot;1;0;openHPI;Organization;2019-11-13T10:45:07Z;e2769785470239d2b1245a4cf1cea03ff343f62f;2023-10-27T11:59:25Z;['rasa/openWHO_en/domain.yml'];mfsd;12;['deny', 'affirm', 'faq', 'get_course', 'get_achievements', 'get_courses', 'help', 'out_of_scope', 'bot_challenge', 'human_handoff', 'insults', 'inform'];3;['certificate_type', 'Course', 'country'];6;['action_get_courses', 'action_get_courses_buttons', 'action_get_achievements', 'action_course_set', 'action_set_current_course', 'action_download_certificate'];5;['action_get_courses', 'action_get_courses_buttons', 'action_get_achievements', 'action_course_set', 'action_download_certificate'];7;['all_courses', 'current_course_title', 'current_course', 'current_achievements', 'course-set', 'current_course_achieved', 'courses_available'];2;1;['list', 'text', 'list', 'list', 'bool', 'bool', 'bool'];1;['course_form'];3.1;['en'];['en'];['en'];['en'];True;1;1;['README.md'];['rasa/openWHO_en/actions/actions.py']
openHPI/ki-campus-bot__rasa/KI-Campus_en;openHPI/ki-campus-bot;https://github.com/openHPI/ki-campus-bot;3;3;openHPI;Organization;2020-06-03T11:55:53Z;65d3fd2f1912cc8eefb7caf715a17222bb383a14;2022-03-02T13:34:59Z;['rasa/KI-Campus_en/domain.yml'];mfsd;7;['deny', 'affirm', 'faq', 'get_course', 'get_achievements', 'get_courses', 'inform'];4;['certificate_type', 'course_name', 'Course', 'country'];7;['action_get_courses', 'action_get_courses_buttons', 'action_get_achievements', 'action_course_set', 'action_set_current_course', 'action_download_certificate', 'action_all_slots'];7;['action_get_courses', 'action_get_courses_buttons', 'action_get_achievements', 'action_course_set', 'action_set_current_course', 'action_download_certificate', 'action_all_slots'];7;['all_courses', 'current_course_title', 'current_course', 'current_achievements', 'course-set', 'current_course_achieved', 'courses_available'];0;1;['list', 'text', 'list', 'list', 'bool', 'bool', 'bool'];1;['course_form'];3.0;['en'];['en'];['en'];['en'];True;1;1;['README.md'];['rasa/KI-Campus_en/actions/actions.py']
ostweg/Stock-Recommender;ostweg/Stock-Recommender;https://github.com/ostweg/Stock-Recommender;1;0;ostweg;User;2024-01-24T13:14:51Z;c2af609acfdd3791954e7adc2cbf6fc55ebbaa5a;2024-04-07T22:04:16Z;['chatbot/domain.yml'];sfsd;12;['greet', 'assistance', 'ask_stock_price', 'ask_stock_rsi', 'ask_stock_macd', 'ask_stock_news', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge'];1;['stock'];4;['action_extract_stock_price', 'action_extract_stock_rsi', 'action_extract_stock_macd', 'action_extract_stock_news'];4;['action_extract_stock_price', 'action_extract_stock_rsi', 'action_extract_stock_macd', 'action_extract_stock_news'];1;['hashtag'];1;0;['text'];0;[];3.1;['en'];['en'];['en'];['en'];True;2;1;['README.md'];['chatbot/actions/actions.py', 'chatbot/actions/StockCalculator.py']
paulpierre/RasaGPT;paulpierre/RasaGPT;https://github.com/paulpierre/RasaGPT;2380;232;paulpierre;User;2023-04-25T14:33:51Z;2f1051031a3883397879ae113ac9dd35b4c8d0cf;2023-05-18T11:22:53Z;['app/rasa/domain.yml'];sfsd;2;['greet', 'out_of_scope'];0;[];1;['action_gpt_fallback'];1;['action_gpt_fallback'];1;['results'];0;0;['text'];0;[];3.1;['en'];['en'];['en'];['en'];True;1;1;['README.md'];['app/rasa/actions/actions.py']
pawar-aishwarya/Healthcare_Chatbot;pawar-aishwarya/Healthcare_Chatbot;https://github.com/pawar-aishwarya/Healthcare_Chatbot;3;0;pawar-aishwarya;User;2023-06-15T09:32:03Z;fe1eb57b0f6ab58ada7a9a2618948a92ca052c74;2023-06-19T11:59:29Z;['domain.yml'];sfsd;18;['greet', 'goodbye', 'thanks', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'question', 'challenge', 'intro_love', 'intro_cute', 'intro_unhappy', 'get_name', 'inform_symptoms', 'question_disease', 'give_time', 'inform_disease'];1;['disease'];3;['action_get_diagnosis', 'action_give_time', 'action_disease_info'];3;['action_get_diagnosis', 'action_give_time', 'action_disease_info'];1;['disease'];1;0;['text'];0;[];3.1;['en'];['en'];['en'];['en'];True;1;1;['README.md'];['actions/actions.py']
pykong/WeatherWiz;pykong/WeatherWiz;https://github.com/pykong/WeatherWiz;2;0;pykong;User;2024-01-21T18:39:04Z;71f41c160a93d8d7c37e7a62af59f8f565f6aad4;2024-01-21T18:53:01Z;['backend/domain.yml'];sfsd;12;['greet', 'goodbye', 'affirm', 'deny', 'thank_you', 'mood_great', 'mood_unhappy', 'bot_challenge', 'ask_condition', 'ask_temperature', 'ask_rain', 'ask_wind'];2;['datetime', 'place'];4;['action_provide_condition', 'action_provide_temperature', 'action_provide_rain', 'action_provide_wind'];4;['action_provide_condition', 'action_provide_temperature', 'action_provide_rain', 'action_provide_wind'];2;['datetime', 'place'];2;0;['text', 'text'];0;[];3.1;['en'];['en'];['en'];['en'];True;7;1;['README.md'];['actions/services/weather_condition.py', 'actions/services/get_weather.py', 'actions/services/weather_info.py', 'actions/abstract_weather_action.py', 'actions/actions.py', 'actions/services/get_place.py', 'actions/services/place_info.py']
raghavpatodiya/rasaFinancial;raghavpatodiya/rasaFinancial;https://github.com/raghavpatodiya/rasaFinancial;2;0;raghavpatodiya;User;2024-03-06T06:46:46Z;b4696d7291a56bfebf4dad7e37f8ddddffdc14ae;2024-07-07T13:57:54Z;['domain.yml'];sfsd;96;['greet', 'goodbye', 'affirm', 'deny', 'whats_up', 'abusive_user', 'mood_great', 'mood_unhappy', 'bot_challenge', 'ask_latest_stock_price', 'ask_older_stock_price', 'ask_specific_info', 'what_can_you_do', 'ask_date_time', 'ask_thanks', 'ask_stock', 'ask_stock_predictions', 'ask_buy_sell_hold', 'ask_stock_trend', 'ask_volatility', 'ask_top_stock', 'ask_worst_stock', 'ask_how_to_evaluate', 'ask_penny_stock_risk', 'ask_dividend_investing', 'ask_key_indicators', 'ask_market_sentiment_affect', 'ask_identify_undervalued_stock', 'ask_growth_value_stock', 'ask_inflation_stock_market', 'ask_benefits_index_funds', 'ask_determine_risk_tolerance', 'ask_diversification_stock_portfolio', 'ask_interest_rate_impact', 'ask_market_status', 'ask_market_sentiment', 'ask_common_investing_mistakes', 'ask_geological_unstability_affect', 'ask_stock_market_guide', 'ask_market_volatility_factors', 'ask_use_technical_analysis', 'ask_mutual_funds_individual_stocks', 'ask_market_capitalization', 'ask_intepret_stock_market_indices', 'ask_advantage_disadvantage_day_trading', 'ask_spot_market_bubbles', 'ask_corporate_earnings_reports_affect', 'ask_significance_insider_trading', 'ask_bear_bull_market', 'ask_esg_criteria', 'ask_fair_value', 'ask_stock_options_features', 'ask_competitive_positioning', 'ask_high_frequency_trading', 'ask_quantitative_easing_role', 'ask_portfolio_dividend_stock', 'ask_risk_investing_ipo', 'ask_management_influence', 'ask_emotional_management', 'ask_significance_stock_buybacks', 'ask_interpret_analyst_recommendation', 'ask_strategies_against_downturns', 'ask_impact_global_trends', 'ask_identify_value_traps', 'ask_implications_regulatory_changes', 'ask_analyze_debt_equity_ratio', 'ask_key_metrics_growth_potential', 'ask_sector_performance', 'ask_discounted_cash_flow', 'ask_tax_implications', 'ask_resources_stock_investing', 'ask_list_functionalities', 'fallback', 'ask_comparison', 'ask_graph', 'ask_roe_meaning', 'ask_audit_risk_meaning', 'ask_board_risk_meaning', 'ask_compensation_risk_meaning', 'ask_overall_risk_meaning', 'ask_pe_ratio_meaning', 'ask_volume_meaning', 'ask_bid_ask_size_meaning', 'ask_price_book_ratio_meaning', 'ask_eps_meaning', 'ask_peg_ratio_meaning', 'ask_revenue_meaning', 'ask_ebitda_meaning', 'ask_debt_equity_meaning', 'ask_roa_meaning', 'ask_etr_meaning', 'ask_ete_meaning', 'ask_profitability_margins', 'ask_start_over', 'ask_predictions_graph', 'ask_general_info'];14;['stock_name', 'stock_name2', 'time_period', 'info', 'time', 'region', 'ORG', 'GPE', 'TIME', 'PERSON', 'DATE', 'NORP', 'EVENT', 'ORDINAL'];16;['get_latest_stock_price', 'get_older_stock_price', 'get_specific_info', 'get_stock_predictions', 'get_buy_sell_hold', 'get_stock_trend', 'get_volatility', 'get_top_stock', 'get_worst_stock', 'get_market_status', 'get_market_sentiment', 'get_comparison', 'get_graph', 'get_predictions_graph', 'get_date_time', 'get_general_info'];16;['get_predictions_graph', 'get_buy_sell_hold', 'get_top_stock', 'get_worst_stock', 'get_graph', 'get_market_sentiment', 'get_stock_predictions', 'get_latest_stock_price', 'get_older_stock_price', 'get_market_status', 'get_date_time', 'get_specific_info', 'get_general_info', 'get_stock_trend', 'get_volatility', 'get_comparison'];2;['stock_name', 'stock_name2'];2;0;['text', 'text'];0;[];3.1;['en'];['en'];['en'];['en'];True;13;1;['README.md'];['actions/get_predictions_graph.py', 'actions/post_predictions.py', 'actions/gainers_losers.py', 'actions/get_historic_graph.py', 'actions/market_sentiment.py', 'actions/get_price_predictions.py', 'actions/get_price.py', 'actions/market_status.py', 'actions/location_actions.py', 'actions/get_info.py', 'actions/trends.py', 'actions/comparison.py', 'actions/ticker_mapping.py']
rambabu44/rasabot_transhist;rambabu44/rasabot_transhist;https://github.com/rambabu44/rasabot_transhist;1;0;rambabu44;User;2023-07-16T07:28:13Z;89d6f64431171ea16a5b7af71f8671fba0eac018;2023-07-16T12:38:41Z;['domain.yml'];sfsd;4;['greet', 'goodbye', 'check_balance', 'account_number'];1;['account_number'];2;['action_check_balance', 'action_check_transaction_history'];2;['action_check_balance', 'action_check_transaction_history'];1;['account_number'];1;0;['text'];0;[];3.1;['en'];['en'];['en'];['en'];True;1;1;['README.md'];['actions/actions.py']
richkirk1/rasa-chatbot;richkirk1/rasa-chatbot;https://github.com/richkirk1/rasa-chatbot;2;1;richkirk1;User;2023-01-18T19:06:54Z;597951074a33b9b0aff75a6daf182c0b8cdda9c0;2023-04-20T21:03:58Z;['domain.yml'];sfsd;12;['affirm', 'deny', 'goodbye', 'greet', 'is_bot_or_human', 'search_jobs', 'stop', 'thankyou', 'out_of_scope', 'ask_why', 'options', 'chitchat'];3;['title', 'employment_type', 'GPE'];3;['action_reset_all_slots', 'action_search_jobs', 'validate_job_search_form'];3;['action_reset_all_slots', 'action_search_jobs', 'validate_job_search_form'];3;['title', 'employment_type', 'location'];3;0;['text', 'categorical', 'text'];1;['job_search_form'];3.1;['en'];['en'];['en'];['en'];True;2;1;['README.md'];['actions/states.py', 'actions/actions.py']
ricktorzynski/rasa-knowledge-base;ricktorzynski/rasa-knowledge-base;https://github.com/ricktorzynski/rasa-knowledge-base;2;0;ricktorzynski;User;2022-09-16T06:12:57Z;a10bd9f77f406db47db11c59666299e31c963a79;2022-09-16T18:29:48Z;['domain.yml'];sfsd;21;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'define', 'creator', 'creation', 'release_7', 'release_8', 'release_9', 'release_10', 'end_of_life_7', 'end_of_life_8', 'number_of_sites', 'drupal_logo', 'add_contact_info', 'inform', 'tell_joke'];3;['release', 'user_name', 'user_email'];1;['action_joke'];1;['action_joke'];2;['user_name', 'user_email'];2;0;['text', 'text'];1;['contact_info_form'];3.1;['en'];['en'];['en'];['en'];True;1;1;['README.md'];['actions/actions.py']
rimmelasghar/Getting-Started-with-RASA;rimmelasghar/Getting-Started-with-RASA;https://github.com/rimmelasghar/Getting-Started-with-RASA;3;0;rimmelasghar;User;2022-12-28T14:29:24Z;0c6c05a3447da179efd80977bf3bbbf920c345a1;2022-12-28T15:06:10Z;['domain.yml'];sfsd;6;['greet', 'inform', 'goodbye', 'affirm', 'deny', 'bot_challenge'];1;['choice'];1;['action_play_rps'];1;['action_play_rps'];1;['choice'];1;0;['categorical'];0;[];3.1;['en'];['en'];['en'];['en'];True;1;1;['README.md'];['actions/actions.py']
rmanaem/unibot;rmanaem/unibot;https://github.com/rmanaem/unibot;1;1;rmanaem;User;2022-01-13T00:40:27Z;6a202391e84033780aa2147cc89c60e6f3f858f5;2023-03-31T23:53:14Z;['rasa/domain.yml'];sfsd;15;['greet', 'goodbye', 'describe_course', 'student_competency', 'university_topics', 'course_subject', 'student_enrollment', 'course_credits', 'specific_topics', 'course_retaken', 'failed_student', 'course_readings', 'topics_covered', 'gibberish', 'about_person'];11;['course_name', 'course_number', 'first_name', 'last_name', 'university', 'topic', 'credits', 'counter', 'material_number', 'course_event', 'person'];12;['action_describe_course', 'action_student_competency', 'action_university_topics', 'action_course_subject', 'action_student_enrollment', 'action_course_credits', 'action_specific_topics', 'action_course_retaken', 'action_failed_student', 'action_course_readings', 'action_topics_covered', 'action_person_info'];12;['action_describe_course', 'action_student_competency', 'action_university_topics', 'action_course_subject', 'action_student_enrollment', 'action_course_credits', 'action_specific_topics', 'action_course_retaken', 'action_failed_student', 'action_course_readings', 'action_topics_covered', 'action_person_info'];11;['course_name', 'course_number', 'first_name', 'last_name', 'university', 'topic', 'credits', 'counter', 'material_number', 'course_event', 'person'];11;0;['text', 'float', 'text', 'text', 'text', 'text', 'float', 'float', 'float', 'text', 'text'];0;[];3.1;['en'];['en'];['en'];['en'];True;1;2;['Queries/Part II/University Chatbot/README.md', 'README.md'];['rasa/actions/actions.py']
